event,sensor_id,time,charge
73,8,1,10
73,13,0,576
73,13,1,14
73,25,0,361
73,25,1,5
73,25,2,1
73,55,0,383
73,55,1,10
73,28,0,733
73,28,1,13
73,28,2,1
73,36,0,616
73,36,1,18
73,36,2,1
73,51,0,405
73,51,1,9
73,7,0,378
73,7,1,10
73,46,0,768
73,46,1,14
73,46,2,1
73,45,0,631
73,45,1,16
73,45,2,1
73,20,0,605
73,20,1,16
73,2,0,366
73,2,1,7
73,0,0,318
73,0,1,12
73,1,0,300
73,1,1,10
73,58,0,321
73,58,1,16
73,58,2,1
73,38,0,1166
73,38,1,34
73,61,0,354
73,61,1,8
73,43,0,356
73,43,1,11
73,31,0,1227
73,31,1,30
73,47,0,665
73,47,1,12
73,30,0,1448
73,30,1,37
73,53,0,392
73,53,1,14
73,53,3,1
73,4,0,353
73,4,1,11
73,23,0,972
73,23,1,20
73,44,0,494
73,44,1,10
73,18,0,346
73,18,1,10
73,24,0,337
73,24,1,9
73,19,0,414
73,19,1,6
73,19,2,1
73,37,0,944
73,37,1,17
73,37,2,1
73,34,0,366
73,34,1,10
73,17,0,357
73,17,1,6
73,62,0,356
73,62,1,11
73,62,2,1
73,39,0,968
73,39,1,28
73,39,2,1
73,16,0,363
73,16,1,7
73,26,0,353
73,26,1,4
73,42,0,345
73,42,1,7
73,42,2,1
73,11,0,369
73,11,1,7
73,54,0,411
73,54,1,6
73,63,0,327
73,63,1,6
73,60,0,366
73,60,1,10
73,6,0,409
73,6,1,9
73,9,0,340
73,9,1,5
73,52,0,347
73,52,1,10
73,32,0,331
73,32,1,7
73,32,3,1
73,27,0,440
73,27,1,10
73,21,0,892
73,21,1,18
73,48,0,342
73,48,1,16
73,56,0,292
73,56,1,9
73,59,0,318
73,59,1,6
73,50,0,362
73,50,1,10
73,5,0,411
73,5,1,14
73,3,0,349
73,3,1,4
73,35,0,410
73,35,1,11
73,40,0,308
73,40,1,1
73,41,0,340
73,41,1,7
73,49,0,331
73,49,1,7
73,10,0,314
73,10,1,9
63,10,0,588
63,10,1,15
63,35,0,646
63,35,1,17
63,23,0,392
63,23,1,7
63,34,0,656
63,34,1,17
63,14,0,413
63,14,1,17
63,27,0,676
63,27,1,20
63,30,0,478
63,30,1,7
63,25,0,684
63,25,1,11
63,25,2,2
63,60,0,444
63,60,1,12
63,40,0,564
63,40,1,9
63,47,0,340
63,47,1,9
63,59,0,456
63,59,1,12
63,59,2,1
63,12,0,487
63,12,1,16
63,48,0,482
63,48,1,10
63,48,2,1
63,33,0,668
63,33,1,22
63,43,0,625
63,43,1,16
63,43,2,1
63,58,0,465
63,58,1,12
63,18,0,671
63,18,1,17
63,62,0,364
63,62,1,11
63,3,0,493
63,3,1,14
63,32,0,580
63,32,1,11
63,28,0,574
63,28,1,6
63,28,2,1
63,41,0,674
63,41,1,15
63,24,0,604
63,24,1,15
63,39,0,390
63,39,1,9
63,39,2,1
63,22,0,438
63,22,1,13
63,22,2,1
63,51,0,532
63,51,1,9
63,51,2,1
63,36,0,579
63,36,1,20
63,29,0,497
63,29,1,12
63,42,0,654
63,42,1,7
63,42,2,1
63,53,0,466
63,53,1,5
63,0,0,422
63,0,1,12
63,31,0,415
63,31,1,12
63,21,0,522
63,21,1,11
63,21,2,1
63,54,0,434
63,54,1,16
63,37,0,501
63,37,1,13
63,46,0,447
63,46,1,7
63,46,3,1
63,17,0,595
63,17,1,15
63,49,0,572
63,49,1,11
63,56,0,405
63,56,1,8
63,26,0,698
63,26,1,17
63,26,2,1
63,8,0,501
63,8,1,9
63,61,0,432
63,61,1,6
63,55,0,396
63,55,1,6
63,44,0,529
63,44,1,10
63,4,0,454
63,4,1,8
63,4,2,1
63,6,0,371
63,6,1,5
63,7,0,334
63,7,1,6
63,20,0,548
63,20,1,11
63,9,0,555
63,9,1,14
63,9,2,1
63,13,0,446
63,13,1,14
63,13,2,1
63,38,0,462
63,38,1,8
63,16,0,513
63,16,1,15
63,57,0,470
63,57,1,12
63,50,0,559
63,50,1,16
63,45,0,480
63,45,1,10
63,45,2,1
63,5,0,405
63,5,1,5
63,19,0,624
63,19,1,10
63,19,2,1
63,52,0,486
63,52,1,11
63,15,0,327
63,15,1,8
63,63,0,312
63,63,1,10
63,1,0,471
63,1,1,15
63,11,0,538
63,11,1,11
63,2,0,529
63,2,1,18
3,45,0,447
3,45,1,10
3,35,0,490
3,35,1,12
3,35,2,2
3,20,0,656
3,20,1,18
3,31,0,593
3,31,1,16
3,43,0,469
3,43,1,15
3,6,0,737
3,6,1,16
3,41,0,395
3,41,1,11
3,8,0,370
3,8,1,13
3,30,0,689
3,30,1,13
3,22,0,782
3,22,1,8
3,22,2,1
3,48,0,372
3,48,1,9
3,14,0,749
3,14,1,17
3,59,0,366
3,59,1,4
3,29,0,629
3,29,1,18
3,0,0,339
3,0,1,10
3,17,0,424
3,17,1,10
3,17,2,2
3,42,0,463
3,42,1,7
3,62,0,362
3,62,1,3
3,9,0,434
3,9,1,7
3,23,0,668
3,23,1,20
3,26,0,491
3,26,1,20
3,12,0,670
3,12,1,16
3,61,0,377
3,61,1,9
3,11,0,579
3,11,1,14
3,55,0,382
3,55,1,7
3,60,0,377
3,60,1,6
3,32,0,334
3,32,1,11
3,52,0,441
3,52,1,12
3,44,0,479
3,44,1,13
3,34,0,449
3,34,1,13
3,34,2,1
3,7,0,613
3,7,1,19
3,10,0,489
3,10,1,11
3,33,0,412
3,33,1,7
3,47,0,423
3,47,1,10
3,47,2,2
3,49,0,374
3,49,1,9
3,46,0,471
3,46,1,14
3,4,0,607
3,4,1,12
3,4,2,2
3,28,0,610
3,28,1,14
3,36,0,521
3,36,1,17
3,50,0,392
3,50,1,9
3,39,0,531
3,39,1,6
3,54,0,398
3,54,1,11
3,21,0,764
3,21,1,19
3,21,2,1
3,51,0,406
3,51,1,12
3,3,0,506
3,3,1,11
3,3,3,1
3,40,0,351
3,40,1,5
3,15,0,709
3,15,1,19
3,56,0,334
3,56,1,8
3,1,0,368
3,1,1,13
3,38,0,582
3,38,1,18
3,19,0,580
3,19,1,16
3,57,0,342
3,57,1,10
3,57,2,1
3,18,0,499
3,18,1,19
3,13,0,734
3,13,1,20
3,58,0,318
3,58,1,11
3,27,0,549
3,27,1,19
3,25,0,438
3,25,1,14
3,53,0,440
3,53,1,10
3,53,2,1
3,24,0,350
3,24,1,5
3,2,0,426
3,2,1,22
3,5,0,689
3,5,1,16
3,16,0,346
3,16,1,11
3,37,0,550
3,37,1,13
3,63,0,321
3,63,1,9
23,52,0,360
23,52,1,10
23,34,0,1490
23,34,1,40
23,34,2,1
23,13,0,337
23,13,1,13
23,37,0,403
23,37,1,9
23,35,0,1236
23,35,1,36
23,35,2,1
23,30,0,359
23,30,1,7
23,33,0,1046
23,33,1,19
23,26,0,1414
23,26,1,40
23,26,2,2
23,27,0,1198
23,27,1,26
23,22,0,339
23,22,1,7
23,22,2,1
23,14,0,377
23,14,1,7
23,14,2,1
23,39,0,304
23,39,1,8
23,8,0,355
23,8,1,9
23,8,2,1
23,1,0,341
23,1,1,10
23,6,0,312
23,6,1,2
23,53,0,350
23,53,1,12
23,60,0,320
23,60,1,7
23,17,0,632
23,17,1,16
23,61,0,342
23,61,1,8
23,19,0,754
23,19,1,20
23,19,3,1
23,18,0,906
23,18,1,19
23,57,0,319
23,57,1,5
23,40,0,465
23,40,1,9
23,63,0,324
23,63,1,10
23,63,2,1
23,44,0,491
23,44,1,11
23,29,0,421
23,29,1,8
23,43,0,765
23,43,1,32
23,43,2,1
23,36,0,706
23,36,1,28
23,16,0,459
23,16,1,12
23,16,2,2
23,25,0,951
23,25,1,21
23,25,2,3
23,28,0,743
23,28,1,22
23,20,0,528
23,20,1,11
23,20,2,2
23,24,0,569
23,24,1,12
23,24,2,1
23,42,0,936
23,42,1,26
23,42,2,1
23,49,0,413
23,49,1,11
23,32,0,570
23,32,1,16
23,51,0,451
23,51,1,16
23,11,0,451
23,11,1,15
23,5,0,342
23,5,1,3
23,58,0,371
23,58,1,10
23,7,0,303
23,7,1,6
23,41,0,635
23,41,1,14
23,41,2,1
23,10,0,468
23,10,1,11
23,47,0,322
23,47,1,8
23,23,0,363
23,23,1,11
23,12,0,364
23,12,1,4
23,45,0,349
23,45,1,2
23,2,0,363
23,2,1,4
23,56,0,324
23,56,1,9
23,31,0,342
23,31,1,12
23,15,0,276
23,15,1,11
23,54,0,327
23,54,1,11
23,38,0,358
23,38,1,9
23,21,0,334
23,21,1,11
23,9,0,390
23,9,1,13
23,4,0,309
23,4,1,11
23,4,2,1
23,46,0,365
23,46,1,10
23,46,2,1
23,0,0,352
23,0,1,8
23,62,0,315
23,62,1,3
23,59,0,326
23,59,1,9
23,55,0,305
23,55,1,7
23,55,2,1
23,50,0,469
23,50,1,9
23,48,0,341
23,48,1,6
23,48,2,1
23,3,0,326
23,3,1,9
23,3,2,1
43,61,0,436
43,61,1,10
43,61,2,1
43,23,0,360
43,23,1,8
43,58,0,756
43,58,1,16
43,58,2,1
43,40,0,667
43,40,1,16
43,38,0,474
43,38,1,9
43,26,0,599
43,26,1,14
43,34,0,628
43,34,1,15
43,59,0,639
43,59,1,20
43,5,0,347
43,5,1,8
43,14,0,379
43,14,1,8
43,14,2,1
43,53,0,484
43,53,1,7
43,37,0,490
43,37,1,14
43,12,0,386
43,12,1,13
43,51,0,679
43,51,1,16
43,35,0,596
43,35,1,15
43,27,0,542
43,27,1,14
43,15,0,345
43,15,1,10
43,15,2,1
43,56,0,643
43,56,1,15
43,32,0,614
43,32,1,9
43,8,0,381
43,8,1,10
43,8,2,1
43,2,0,368
43,2,1,11
43,55,0,361
43,55,1,7
43,55,2,1
43,55,3,1
43,25,0,526
43,25,1,12
43,57,0,729
43,57,1,23
43,45,0,517
43,45,1,8
43,45,2,1
43,43,0,667
43,43,1,15
43,43,2,1
43,41,0,791
43,41,1,15
43,24,0,535
43,24,1,6
43,44,0,560
43,44,1,14
43,44,2,1
43,22,0,379
43,22,1,9
43,22,2,1
43,60,0,512
43,60,1,8
43,0,0,319
43,0,1,8
43,0,2,1
43,3,0,366
43,3,1,8
43,48,0,708
43,48,1,13
43,11,0,404
43,11,1,13
43,11,2,1
43,19,0,464
43,19,1,10
43,19,2,1
43,50,0,759
43,50,1,23
43,50,2,2
43,17,0,471
43,17,1,12
43,17,2,1
43,36,0,504
43,36,1,14
43,49,0,787
43,49,1,26
43,28,0,507
43,28,1,12
43,21,0,410
43,21,1,10
43,52,0,519
43,52,1,9
43,52,2,1
43,54,0,384
43,54,1,5
43,18,0,474
43,18,1,17
43,63,0,326
43,63,1,5
43,39,0,359
43,39,1,6
43,39,2,1
43,16,0,431
43,16,1,14
43,10,0,414
43,10,1,11
43,10,2,1
43,46,0,441
43,46,1,10
43,33,0,668
43,33,1,13
43,33,2,1
43,42,0,774
43,42,1,18
43,31,0,331
43,31,1,7
43,13,0,379
43,13,1,5
43,1,0,342
43,1,1,9
43,1,2,1
43,7,0,329
43,7,1,7
43,30,0,395
43,30,1,14
43,47,0,373
43,47,1,6
43,47,2,1
43,6,0,361
43,6,1,7
43,6,2,1
43,62,0,350
43,62,1,9
43,20,0,413
43,20,1,11
43,9,0,375
43,9,1,8
43,29,0,392
43,29,1,12
43,4,0,356
43,4,1,6
43,4,2,1
13,55,0,473
13,55,1,11
13,10,0,339
13,10,1,9
13,49,0,360
13,49,1,11
13,60,0,357
13,60,1,6
13,29,0,1070
13,29,1,34
13,29,2,2
13,2,0,335
13,2,1,9
13,50,0,362
13,50,1,11
13,22,0,798
13,22,1,28
13,13,0,592
13,13,1,15
13,30,0,1039
13,30,1,23
13,54,0,580
13,54,1,18
13,54,2,2
13,11,0,376
13,11,1,6
13,18,0,389
13,18,1,15
13,38,0,1111
13,38,1,21
13,38,2,3
13,24,0,325
13,24,1,9
13,8,0,298
13,8,1,12
13,45,0,789
13,45,1,24
13,12,0,496
13,12,1,11
13,37,0,1069
13,37,1,30
13,52,0,473
13,52,1,9
13,21,0,743
13,21,1,12
13,21,2,1
13,28,0,762
13,28,1,15
13,28,2,2
13,44,0,653
13,44,1,17
13,44,2,1
13,15,0,496
13,15,1,10
13,16,0,318
13,16,1,10
13,14,0,575
13,14,1,8
13,26,0,383
13,26,1,8
13,32,0,333
13,32,1,14
13,47,0,688
13,47,1,15
13,47,2,1
13,34,0,406
13,34,1,9
13,63,0,339
13,63,1,5
13,4,0,359
13,4,1,8
13,31,0,853
13,31,1,26
13,0,0,296
13,0,1,6
13,57,0,308
13,57,1,5
13,62,0,413
13,62,1,10
13,56,0,281
13,56,1,9
13,27,0,584
13,27,1,18
13,59,0,339
13,59,1,10
13,5,0,364
13,5,1,8
13,17,0,351
13,17,1,9
13,40,0,324
13,40,1,7
13,40,2,1
13,46,0,843
13,46,1,22
13,46,2,1
13,7,0,360
13,7,1,11
13,7,2,1
13,53,0,576
13,53,1,11
13,53,2,1
13,35,0,546
13,35,1,11
13,61,0,388
13,61,1,13
13,58,0,306
13,58,1,8
13,58,2,1
13,20,0,614
13,20,1,11
13,23,0,682
13,23,1,19
13,23,2,1
13,19,0,454
13,19,1,12
13,19,2,1
13,36,0,756
13,36,1,15
13,36,2,1
13,39,0,828
13,39,1,22
13,39,2,1
13,42,0,401
13,42,1,9
13,3,0,341
13,3,1,4
13,6,0,413
13,6,1,13
13,33,0,355
13,33,1,12
13,33,2,1
13,25,0,355
13,25,1,10
13,25,2,1
13,9,0,309
13,9,1,14
13,9,2,1
13,48,0,329
13,48,1,8
13,48,2,1
13,43,0,534
13,43,1,13
13,51,0,383
13,51,1,11
13,51,2,1
13,41,0,353
13,41,1,4
13,1,0,318
13,1,1,9
53,38,0,499
53,38,1,10
53,10,0,645
53,10,1,20
53,10,2,1
53,28,0,620
53,28,1,18
53,5,0,566
53,5,1,7
53,26,0,626
53,26,1,18
53,61,0,353
53,61,1,10
53,61,2,1
53,4,0,568
53,4,1,10
53,29,0,571
53,29,1,16
53,33,0,514
53,33,1,13
53,21,0,609
53,21,1,14
53,23,0,462
53,23,1,12
53,23,2,1
53,63,0,309
53,63,1,10
53,55,0,374
53,55,1,12
53,20,0,608
53,20,1,19
53,1,0,510
53,1,1,9
53,1,2,1
53,12,0,609
53,12,1,16
53,15,0,471
53,15,1,12
53,15,2,1
53,44,0,553
53,44,1,17
53,44,2,2
53,57,0,405
53,57,1,8
53,49,0,443
53,49,1,14
53,8,0,511
53,8,1,14
53,8,2,1
53,25,0,565
53,25,1,15
53,25,2,1
53,52,0,470
53,52,1,6
53,30,0,556
53,30,1,17
53,30,2,1
53,42,0,522
53,42,1,12
53,48,0,353
53,48,1,9
53,32,0,455
53,32,1,10
53,45,0,491
53,45,1,13
53,46,0,448
53,46,1,13
53,9,0,542
53,9,1,16
53,9,2,1
53,27,0,639
53,27,1,20
53,35,0,617
53,35,1,12
53,58,0,378
53,58,1,8
53,14,0,492
53,14,1,14
53,56,0,340
53,56,1,5
53,19,0,666
53,19,1,21
53,13,0,610
53,13,1,13
53,13,2,1
53,51,0,448
53,51,1,3
53,22,0,549
53,22,1,11
53,17,0,582
53,17,1,10
53,41,0,472
53,41,1,13
53,31,0,443
53,31,1,10
53,31,2,1
53,40,0,368
53,40,1,10
53,3,0,660
53,3,1,12
53,6,0,508
53,6,1,10
53,2,0,605
53,2,1,11
53,62,0,384
53,62,1,9
53,60,0,369
53,60,1,11
53,34,0,614
53,34,1,11
53,54,0,368
53,54,1,10
53,54,2,1
53,53,0,455
53,53,1,15
53,11,0,640
53,11,1,22
53,59,0,424
53,59,1,9
53,59,2,1
53,18,0,639
53,18,1,20
53,47,0,411
53,47,1,12
53,37,0,521
53,37,1,12
53,36,0,564
53,36,1,14
53,36,2,1
53,24,0,526
53,24,1,9
53,7,0,429
53,7,1,13
53,7,2,1
53,16,0,500
53,16,1,10
53,43,0,536
53,43,1,8
53,50,0,416
53,50,1,12
53,39,0,422
53,39,1,10
53,0,0,483
53,0,1,12
53,0,2,1
33,31,0,393
33,31,1,9
33,55,0,329
33,55,1,14
33,52,0,433
33,52,1,12
33,20,0,621
33,20,1,20
33,43,0,483
33,43,1,12
33,43,2,1
33,0,0,520
33,0,1,7
33,12,0,673
33,12,1,18
33,12,2,1
33,11,0,721
33,11,1,24
33,38,0,454
33,38,1,13
33,1,0,646
33,1,1,17
33,2,0,614
33,2,1,13
33,27,0,655
33,27,1,17
33,56,0,289
33,56,1,6
33,56,2,1
33,37,0,457
33,37,1,9
33,19,0,727
33,19,1,17
33,36,0,569
33,36,1,12
33,33,0,544
33,33,1,14
33,47,0,343
33,47,1,9
33,61,0,377
33,61,1,11
33,6,0,414
33,6,1,7
33,28,0,593
33,28,1,8
33,17,0,718
33,17,1,11
33,24,0,550
33,24,1,19
33,57,0,367
33,57,1,4
33,23,0,408
33,23,1,13
33,51,0,439
33,51,1,7
33,4,0,559
33,4,1,19
33,41,0,514
33,41,1,16
33,63,0,308
33,63,1,11
33,21,0,542
33,21,1,14
33,16,0,558
33,16,1,15
33,16,2,1
33,45,0,446
33,45,1,8
33,62,0,322
33,62,1,9
33,5,0,452
33,5,1,14
33,30,0,436
33,30,1,13
33,40,0,409
33,40,1,15
33,22,0,439
33,22,1,8
33,50,0,451
33,50,1,11
33,18,0,769
33,18,1,16
33,18,2,1
33,13,0,533
33,13,1,15
33,13,2,1
33,29,0,506
33,29,1,16
33,34,0,594
33,34,1,8
33,8,0,670
33,8,1,15
33,8,2,3
33,53,0,443
33,53,1,17
33,26,0,656
33,26,1,20
33,3,0,613
33,3,1,15
33,39,0,395
33,39,1,5
33,58,0,376
33,58,1,11
33,25,0,679
33,25,1,15
33,32,0,447
33,32,1,12
33,35,0,565
33,35,1,12
33,35,2,1
33,42,0,503
33,42,1,16
33,42,2,2
33,14,0,457
33,14,1,12
33,10,0,747
33,10,1,19
33,10,2,1
33,49,0,465
33,49,1,10
33,49,2,1
33,9,0,743
33,9,1,19
33,44,0,476
33,44,1,12
33,44,2,1
33,46,0,459
33,46,1,8
33,15,0,373
33,15,1,13
33,59,0,372
33,59,1,10
33,7,0,354
33,7,1,9
33,54,0,375
33,54,1,9
33,54,2,2
33,48,0,399
33,48,1,11
33,48,2,1
33,60,0,389
33,60,1,10
33,60,2,1
74,16,0,402
74,16,1,15
74,20,0,457
74,20,1,13
74,19,0,463
74,19,1,8
74,19,2,1
74,30,0,380
74,30,1,13
74,54,0,446
74,54,1,16
74,26,0,541
74,26,1,12
74,38,0,426
74,38,1,9
74,22,0,375
74,22,1,12
74,22,2,2
74,43,0,665
74,43,1,18
74,49,0,840
74,49,1,15
74,10,0,466
74,10,1,13
74,56,0,661
74,56,1,21
74,56,2,1
74,24,0,536
74,24,1,13
74,52,0,572
74,52,1,11
74,52,2,1
74,27,0,513
74,27,1,12
74,48,0,754
74,48,1,25
74,21,0,426
74,21,1,9
74,29,0,479
74,29,1,13
74,34,0,607
74,34,1,10
74,41,0,838
74,41,1,18
74,35,0,587
74,35,1,8
74,51,0,737
74,51,1,7
74,51,2,1
74,60,0,507
74,60,1,12
74,33,0,666
74,33,1,13
74,33,2,1
74,18,0,505
74,18,1,8
74,32,0,603
74,32,1,13
74,32,2,1
74,53,0,431
74,53,1,11
74,4,0,354
74,4,1,8
74,28,0,497
74,28,1,9
74,44,0,570
74,44,1,8
74,57,0,775
74,57,1,15
74,57,2,1
74,12,0,403
74,12,1,10
74,12,2,2
74,50,0,829
74,50,1,24
74,50,3,1
74,63,0,312
74,63,1,8
74,59,0,616
74,59,1,15
74,61,0,445
74,61,1,10
74,25,0,517
74,25,1,8
74,23,0,365
74,23,1,11
74,46,0,420
74,46,1,11
74,46,2,2
74,42,0,772
74,42,1,21
74,39,0,367
74,39,1,11
74,0,0,328
74,0,1,5
74,14,0,365
74,14,1,8
74,62,0,370
74,62,1,8
74,62,2,2
74,11,0,414
74,11,1,6
74,40,0,681
74,40,1,16
74,6,0,327
74,6,1,4
74,6,2,2
74,47,0,378
74,47,1,5
74,7,0,297
74,7,1,9
74,36,0,559
74,36,1,20
74,36,2,1
74,5,0,375
74,5,1,8
74,15,0,340
74,15,1,5
74,3,0,412
74,3,1,11
74,3,2,1
74,17,0,475
74,17,1,8
74,55,0,347
74,55,1,11
74,58,0,764
74,58,1,19
74,58,2,1
74,31,0,354
74,31,1,9
74,31,2,1
74,9,0,418
74,9,1,8
74,45,0,498
74,45,1,15
74,45,2,2
74,8,0,325
74,8,1,11
74,1,0,320
74,1,1,7
74,37,0,495
74,37,1,10
74,2,0,368
74,2,1,7
74,13,0,378
74,13,1,13
74,13,2,1
64,21,0,486
64,21,1,17
64,39,0,394
64,39,1,10
64,9,0,606
64,9,1,17
64,62,0,356
64,62,1,13
64,24,0,582
64,24,1,19
64,32,0,613
64,32,1,27
64,0,0,508
64,0,1,19
64,59,0,436
64,59,1,13
64,50,0,537
64,50,1,11
64,15,0,373
64,15,1,10
64,15,2,1
64,49,0,567
64,49,1,14
64,14,0,431
64,14,1,14
64,22,0,416
64,22,1,13
64,40,0,486
64,40,1,12
64,35,0,585
64,35,1,22
64,42,0,554
64,42,1,17
64,47,0,357
64,47,1,8
64,3,0,509
64,3,1,22
64,25,0,693
64,25,1,21
64,25,2,1
64,1,0,555
64,1,1,15
64,30,0,428
64,30,1,12
64,30,2,1
64,34,0,646
64,34,1,22
64,13,0,470
64,13,1,11
64,45,0,459
64,45,1,14
64,53,0,403
64,53,1,9
64,18,0,694
64,18,1,18
64,63,0,336
64,63,1,6
64,61,0,406
64,61,1,9
64,19,0,632
64,19,1,17
64,60,0,409
64,60,1,14
64,54,0,392
64,54,1,11
64,37,0,465
64,37,1,13
64,37,2,1
64,31,0,391
64,31,1,7
64,4,0,476
64,4,1,10
64,56,0,376
64,56,1,10
64,5,0,428
64,5,1,20
64,58,0,426
64,58,1,17
64,58,2,1
64,33,0,634
64,33,1,12
64,52,0,488
64,52,1,6
64,57,0,432
64,57,1,8
64,8,0,566
64,8,1,12
64,41,0,592
64,41,1,6
64,12,0,530
64,12,1,11
64,6,0,377
64,6,1,9
64,16,0,569
64,16,1,13
64,16,2,1
64,10,0,643
64,10,1,13
64,36,0,583
64,36,1,18
64,36,2,1
64,17,0,698
64,17,1,19
64,23,0,402
64,23,1,10
64,44,0,497
64,44,1,9
64,11,0,618
64,11,1,16
64,38,0,461
64,38,1,9
64,20,0,557
64,20,1,14
64,2,0,587
64,2,1,8
64,28,0,549
64,28,1,18
64,48,0,451
64,48,1,10
64,46,0,426
64,46,1,9
64,51,0,513
64,51,1,12
64,27,0,663
64,27,1,15
64,29,0,514
64,29,1,15
64,26,0,658
64,26,1,17
64,7,0,345
64,7,1,9
64,43,0,533
64,43,1,8
64,43,3,1
64,55,0,338
64,55,1,3
64,55,2,1
4,35,0,746
4,35,1,23
4,22,0,420
4,22,1,16
4,6,0,314
4,6,1,6
4,54,0,452
4,54,1,9
4,54,2,1
4,18,0,556
4,18,1,14
4,18,2,1
4,38,0,469
4,38,1,13
4,3,0,401
4,3,1,8
4,30,0,463
4,30,1,10
4,40,0,557
4,40,1,11
4,17,0,522
4,17,1,12
4,27,0,664
4,27,1,12
4,59,0,586
4,59,1,18
4,29,0,506
4,29,1,16
4,29,3,1
4,42,0,813
4,42,1,19
4,16,0,436
4,16,1,10
4,41,0,716
4,41,1,21
4,57,0,544
4,57,1,16
4,11,0,494
4,11,1,15
4,36,0,640
4,36,1,17
4,32,0,568
4,32,1,10
4,4,0,364
4,4,1,9
4,62,0,364
4,62,1,6
4,33,0,684
4,33,1,20
4,52,0,631
4,52,1,13
4,58,0,552
4,58,1,15
4,19,0,534
4,19,1,14
4,25,0,627
4,25,1,11
4,24,0,538
4,24,1,18
4,9,0,448
4,9,1,11
4,13,0,379
4,13,1,5
4,13,2,1
4,53,0,552
4,53,1,6
4,10,0,461
4,10,1,9
4,21,0,484
4,21,1,17
4,31,0,336
4,31,1,8
4,31,2,2
4,47,0,367
4,47,1,5
4,12,0,423
4,12,1,12
4,20,0,527
4,20,1,13
4,20,2,2
4,51,0,749
4,51,1,13
4,48,0,591
4,48,1,9
4,26,0,683
4,26,1,10
4,0,0,331
4,0,1,5
4,28,0,600
4,28,1,18
4,39,0,353
4,39,1,12
4,56,0,475
4,56,1,9
4,2,0,388
4,2,1,7
4,5,0,356
4,5,1,10
4,37,0,554
4,37,1,8
4,45,0,599
4,45,1,14
4,60,0,515
4,60,1,15
4,60,2,2
4,44,0,686
4,44,1,20
4,50,0,698
4,50,1,24
4,50,2,1
4,23,0,326
4,23,1,8
4,34,0,816
4,34,1,21
4,46,0,489
4,46,1,7
4,14,0,344
4,14,1,10
4,49,0,660
4,49,1,10
4,7,0,318
4,7,1,11
4,43,0,717
4,43,1,24
4,43,2,1
4,61,0,426
4,61,1,15
4,55,0,376
4,55,1,10
4,8,0,384
4,8,1,7
4,8,2,1
4,15,0,352
4,15,1,4
4,1,0,336
4,1,1,8
4,63,0,299
4,63,1,7
24,47,0,490
24,47,1,10
24,47,2,1
24,61,0,1814
24,61,1,40
24,13,0,368
24,13,1,9
24,13,2,1
24,21,0,373
24,21,1,12
24,50,0,409
24,50,1,8
24,8,0,311
24,8,1,13
24,8,2,1
24,46,0,731
24,46,1,21
24,14,0,369
24,14,1,5
24,54,0,1142
24,54,1,36
24,11,0,387
24,11,1,10
24,11,2,1
24,51,0,718
24,51,1,20
24,26,0,341
24,26,1,11
24,53,0,1529
24,53,1,44
24,52,0,1282
24,52,1,30
24,52,2,1
24,18,0,349
24,18,1,13
24,37,0,437
24,37,1,7
24,44,0,750
24,44,1,21
24,34,0,361
24,34,1,8
24,34,2,1
24,1,0,311
24,1,1,8
24,1,2,1
24,33,0,341
24,33,1,18
24,22,0,354
24,22,1,6
24,63,0,742
24,63,1,24
24,63,2,1
24,59,0,760
24,59,1,21
24,35,0,395
24,35,1,17
24,35,2,1
24,29,0,399
24,29,1,10
24,5,0,334
24,5,1,10
24,25,0,342
24,25,1,11
24,45,0,836
24,45,1,23
24,0,0,277
24,0,1,10
24,12,0,330
24,12,1,8
24,60,0,1417
24,60,1,33
24,60,2,1
24,62,0,1252
24,62,1,33
24,30,0,338
24,30,1,12
24,31,0,369
24,31,1,6
24,31,2,1
24,56,0,333
24,56,1,6
24,56,3,1
24,42,0,383
24,42,1,14
24,42,2,1
24,9,0,330
24,9,1,8
24,48,0,319
24,48,1,12
24,48,2,1
24,24,0,340
24,24,1,7
24,24,2,1
24,7,0,298
24,7,1,8
24,32,0,310
24,32,1,7
24,23,0,325
24,23,1,5
24,36,0,433
24,36,1,9
24,38,0,427
24,38,1,12
24,58,0,359
24,58,1,5
24,57,0,302
24,57,1,3
24,49,0,351
24,49,1,6
24,15,0,316
24,15,1,8
24,39,0,391
24,39,1,5
24,39,2,1
24,43,0,459
24,43,1,8
24,43,2,2
24,43,3,1
24,3,0,350
24,3,1,6
24,2,0,333
24,2,1,7
24,27,0,346
24,27,1,10
24,55,0,768
24,55,1,26
24,55,3,1
24,19,0,319
24,19,1,8
24,19,2,1
24,4,0,325
24,4,1,4
24,10,0,343
24,10,1,13
24,20,0,367
24,20,1,7
24,20,2,1
24,6,0,339
24,6,1,6
24,41,0,362
24,41,1,10
24,17,0,347
24,17,1,8
24,28,0,402
24,28,1,9
24,16,0,347
24,16,1,13
24,40,0,337
24,40,1,5
14,3,0,429
14,3,1,12
14,20,0,613
14,20,1,17
14,41,0,465
14,41,1,11
14,49,0,392
14,49,1,13
14,49,2,1
14,29,0,668
14,29,1,16
14,10,0,478
14,10,1,5
14,42,0,487
14,42,1,14
14,61,0,522
14,61,1,15
14,33,0,464
14,33,1,14
14,58,0,424
14,58,1,14
14,58,2,1
14,5,0,487
14,5,1,13
14,23,0,543
14,23,1,10
14,46,0,699
14,46,1,11
14,46,2,1
